id_prod,monto_venta,region
7556,502.35,Norte
7557,473.95,Oeste
7558,571.39,Norte
7559,497.39,Sur
7560,341.03,Oeste
7561,924.09,Este
7562,492.46,Oeste
7563,626.67,Este
7564,436.67,Oeste
7565,497.87,Norte
7566,313.14,Sur
7567,516.87,Norte
7568,373.79,Centro
7569,426.09,Sur
7570,722.74,Norte
7571,408.09,Este
7572,269.3,Oeste
7573,534.8,Oeste
7574,462.36,Oeste
7575,704.18,Oeste
7576,119.36,Norte
7577,505.38,Este
7578,717.96,Oeste
7579,223.43,Oeste
7580,398.15,Norte
7581,465.82,Norte
7582,504.97,Este
7583,658.65,Este
7584,752.72,Norte
7585,450.49,Centro
7586,431.14,Este
7587,578.64,Oeste
7588,538.03,Norte
7589,753.45,Oeste
7590,697.38,Sur
7591,715.07,Centro
7592,680.64,Oeste
7593,510.22,Norte
7594,475.91,Sur
7595,522.48,Norte
7596,492.06,Sur
7597,329.59,Centro
7598,476.25,Centro
7599,445.97,Sur
7600,505.96,Norte
7601,623.49,Centro
7602,499.07,Norte
7603,521.12,Este
7604,339.28,Este
7605,663.94,Norte
7606,366.32,Norte
7607,498.54,Centro
7608,666.13,Oeste
7609,629.9,Centro
7610,329.99,Este
7611,548.8,Este
7612,548.61,Centro
7613,529.88,Norte
7614,651.63,Oeste
7615,730.0,Este
7616,511.86,Este
7617,748.26,Oeste
7618,401.68,Norte
7619,498.32,Oeste
7620,649.08,Sur
7621,432.94,Centro
7622,311.67,Sur
7623,758.6,Norte
7624,504.85,Sur
7625,743.65,Oeste
7626,263.98,Norte
7627,338.06,Oeste
7628,285.23,Este
7629,549.07,Centro
7630,360.63,Norte
7631,684.77,Oeste
7632,424.92,Sur
7633,793.51,Centro
7634,538.29,Norte
7635,357.79,Centro
7636,526.26,Sur
7637,323.26,Norte
7638,453.68,Oeste
7639,558.94,Sur
7640,344.87,Sur
7641,504.84,Sur
7642,494.76,Este
7643,490.02,Sur
7644,531.58,Sur
7645,575.91,Centro
7646,769.87,Norte
7647,606.96,Norte
7648,499.05,Oeste
7649,731.0,Oeste
7650,449.06,Norte
7651,711.52,Este
7652,483.62,Centro
7653,790.63,Sur
7654,411.94,Este
7655,344.0,Oeste
7656,317.88,Sur
7657,284.89,Este
7658,459.67,Centro
7659,371.19,Este
7660,394.83,Norte
7661,531.78,Centro
7662,343.92,Este
7663,573.1,Centro
7664,505.71,Este
7665,729.75,Este
7666,703.22,Norte
7667,574.78,Sur
7668,432.74,Este
7669,648.75,Norte
7670,268.61,Este
7671,411.71,Oeste
7672,466.12,Centro
7673,540.02,Sur
7674,736.67,Este
7675,471.87,Este
7676,502.53,Oeste
7677,681.73,Centro
7678,533.68,Centro
7679,609.09,Centro
7680,679.25,Sur
7681,619.34,Este
7682,362.42,Norte
7683,521.4,Este
7684,684.75,Centro
7685,678.85,Norte
7686,613.22,Norte
7687,609.89,Norte
7688,458.81,Norte
7689,364.57,Oeste
7690,441.32,Este
7691,493.5,Norte
7692,581.88,Este
7693,297.08,Sur
7694,693.84,Centro
7695,601.81,Norte
7696,375.94,Centro
7697,559.67,Sur
7698,521.41,Centro
7699,565.95,Oeste
7700,602.77,Este
7701,180.43,Oeste
7702,386.42,Sur
7703,506.77,Sur
7704,499.33,Centro
7705,612.35,Centro
7706,373.37,Oeste
7707,452.41,Centro
7708,593.84,Este
7709,246.75,Norte
7710,340.73,Centro
7711,264.31,Este
7712,489.63,Sur
7713,496.84,Centro
7714,376.27,Centro
7715,446.75,Centro
7716,427.16,Centro
7717,446.85,Sur
7718,551.72,Oeste
7719,245.28,Centro
7720,494.36,Este
7721,519.31,Este
7722,328.54,Norte
7723,354.77,Centro
7724,706.59,Este
7725,451.47,Norte
7726,753.53,Este
7727,663.73,Centro
7728,706.2,Norte
7729,491.9,Oeste
7730,391.97,Centro
7731,542.97,Este
7732,343.86,Oeste
7733,416.47,Sur
7734,456.18,Centro
7735,817.91,Norte
7736,227.06,Centro
7737,806.34,Oeste
7738,692.02,Oeste
7739,562.51,Este
7740,345.34,Este
7741,213.43,Sur
7742,546.33,Centro
7743,426.31,Oeste
7744,331.42,Este
7745,487.65,Este
7746,569.33,Oeste
7747,578.77,Norte
7748,589.68,Norte
7749,766.4,Este
7750,403.28,Oeste
7751,438.23,Centro
7752,412.21,Norte
7753,358.18,Sur
7754,494.77,Este
7755,721.44,Norte
7756,785.62,Norte
7757,346.87,Sur
7758,404.02,Oeste
7759,738.79,Oeste
7760,871.12,Sur
7761,570.88,Sur
7762,545.07,Oeste
7763,294.45,Sur
7764,507.53,Sur
7765,484.58,Oeste
7766,779.55,Este
7767,597.67,Oeste
7768,582.25,Centro
7769,574.11,Este
7770,313.94,Este
7771,272.39,Este
7772,902.17,Oeste
7773,643.34,Centro
7774,435.15,Sur
7775,737.79,Norte
7776,417.05,Sur
7777,606.87,Oeste
7778,355.58,Este
7779,380.82,Este
7780,319.2,Oeste
7781,458.36,Norte
7782,810.9,Este
7783,568.95,Este
7784,472.82,Centro
7785,651.62,Norte
7786,651.76,Este
7787,515.82,Oeste
7788,560.62,Oeste
7789,509.63,Norte
7790,481.24,Centro
7791,292.32,Sur
7792,545.67,Norte
7793,585.42,Norte
7794,662.85,Sur
7795,721.37,Oeste
7796,625.97,Sur
7797,617.79,Oeste
7798,210.82,Oeste
7799,527.86,Oeste
7800,465.96,Oeste
7801,401.47,Este
7802,626.64,Norte
7803,635.96,Este
7804,257.51,Sur
7805,518.85,Norte
7806,406.97,Sur
7807,665.36,Centro
7808,526.99,Norte
7809,489.42,Oeste
7810,493.05,Sur
7811,490.47,Oeste
7812,597.47,Oeste
7813,369.26,Oeste
7814,533.05,Centro
7815,446.32,Este
7816,599.05,Este
7817,492.09,Centro
7818,360.6,Oeste
7819,715.3,Centro
7820,466.8,Norte
7821,456.78,Centro
7822,540.79,Oeste
7823,413.45,Norte
7824,490.73,Oeste
7825,245.94,Centro
7826,472.77,Norte
7827,336.25,Norte
7828,449.75,Oeste
7829,397.48,Sur
7830,447.97,Este
7831,283.34,Este
7832,633.99,Este
7833,390.56,Este
7834,529.14,Centro
7835,597.04,Este
7836,782.73,Norte
7837,345.31,Norte
7838,697.84,Centro
7839,425.57,Este
7840,607.99,Sur
7841,143.37,Sur
7842,358.12,Este
7843,417.29,Oeste
7844,507.87,Oeste
7845,441.36,Norte
7846,581.92,Centro
7847,386.9,Centro
7848,422.6,Sur
7849,474.09,Oeste
7850,464.55,Centro
7851,482.28,Este
7852,540.24,Sur
7853,654.31,Norte
7854,348.02,Oeste
7855,365.71,Oeste
7856,674.67,Centro
7857,905.87,Norte
7858,439.52,Centro
7859,496.24,Oeste
7860,497.8,Oeste
7861,808.92,Sur
7862,555.09,Sur
7863,613.66,Norte
7864,444.66,Este
7865,508.28,Sur
7866,483.42,Este
7867,798.77,Sur
7868,196.39,Este
7869,642.87,Sur
7870,606.49,Oeste
7871,480.83,Sur
7872,674.9,Este
7873,553.13,Este
7874,421.31,Centro
7875,586.65,Norte
7876,608.18,Norte
7877,483.41,Centro
7878,683.17,Centro
7879,463.0,Este
7880,512.9,Este
7881,670.77,Centro
7882,563.92,Oeste
7883,510.36,Este
7884,745.7,Norte
7885,720.91,Norte
7886,322.74,Este
7887,473.43,Oeste
7888,614.32,Sur
7889,633.48,Norte
7890,513.68,Oeste
7891,732.06,Oeste
7892,327.22,Este
7893,645.97,Oeste
7894,335.0,Sur
7895,295.43,Oeste
7896,599.6,Oeste
7897,486.45,Norte
7898,315.58,Oeste
7899,354.65,Oeste
7900,376.67,Este
7901,314.59,Oeste
7902,232.17,Norte
7903,551.15,Sur
7904,592.68,Sur
7905,603.48,Este
7906,569.83,Norte
7907,594.94,Este
7908,531.29,Centro
7909,401.66,Sur
7910,540.58,Norte
7911,493.0,Sur
7912,355.13,Sur
7913,412.27,Oeste
7914,331.75,Norte
7915,430.96,Sur
7916,551.95,Este
7917,606.88,Norte
7918,557.84,Norte
7919,623.0,Sur
7920,865.31,Norte
7921,230.97,Norte
7922,694.8,Norte
7923,486.87,Este
7924,800.27,Centro
7925,475.87,Este
7926,755.41,Sur
7927,398.47,Este
7928,448.69,Sur
7929,181.15,Sur
7930,458.92,Este
7931,210.23,Oeste
7932,566.44,Norte
7933,324.5,Oeste
7934,630.13,Oeste
7935,405.22,Sur
7936,633.91,Este
7937,323.41,Este
7938,335.58,Sur
7939,174.52,Este
7940,414.99,Oeste
7941,314.41,Sur
7942,230.27,Sur
7943,439.8,Oeste
7944,462.03,Centro
7945,516.04,Centro
7946,373.99,Norte
7947,322.66,Centro
7948,519.68,Norte
7949,548.85,Este
7950,423.36,Norte
7951,445.57,Centro
7952,501.13,Oeste
7953,439.05,Norte
7954,79.37,Este
7955,547.28,Centro
7956,351.53,Centro
7957,324.09,Norte
7958,660.39,Sur
7959,449.96,Centro
7960,726.12,Oeste
7961,755.11,Centro
7962,242.61,Norte
7963,526.98,Sur
7964,713.88,Este
7965,413.81,Norte
7966,285.35,Este
7967,400.29,Este
7968,253.57,Oeste
7969,733.29,Sur
7970,584.86,Sur
7971,407.4,Norte
7972,463.61,Oeste
7973,218.68,Oeste
7974,422.47,Este
7975,439.45,Sur
7976,474.14,Este
7977,373.23,Este
7978,258.15,Este
7979,575.24,Sur
7980,403.08,Sur
7981,698.74,Este
7982,940.52,Sur
7983,626.43,Norte
7984,824.0,Sur
7985,337.23,Oeste
7986,493.88,Este
7987,366.53,Sur
7988,686.12,Sur
7989,370.64,Oeste
7990,608.86,Centro
7991,641.27,Centro
7992,627.54,Oeste
7993,751.89,Sur
7994,456.64,Este
7995,431.77,Centro
7996,674.13,Norte
7997,426.49,Sur
7998,585.74,Norte
7999,448.38,Centro
8000,578.61,Centro
8001,431.57,Norte
8002,484.88,Sur
8003,372.69,Este
8004,631.26,Oeste
8005,599.39,Norte
8006,396.49,Oeste
8007,481.04,Norte
8008,561.22,Centro
8009,935.93,Sur
8010,642.24,Norte
8011,640.52,Sur
8012,635.92,Norte
8013,496.41,Centro
8014,415.65,Norte
8015,605.6,Norte
8016,572.52,Norte
8017,578.29,Norte
8018,558.94,Sur
8019,502.75,Norte
8020,622.15,Oeste
8021,617.92,Este
8022,410.53,Oeste
8023,440.81,Oeste
8024,328.84,Sur
8025,706.66,Sur
8026,389.86,Este
8027,336.48,Norte
8028,392.66,Este
8029,447.8,Centro
8030,351.82,Sur
8031,771.41,Este
8032,468.62,Sur
8033,468.13,Este
8034,350.86,Sur
8035,206.03,Este
8036,536.03,Oeste
8037,549.76,Oeste
8038,610.55,Sur
8039,275.43,Centro
8040,563.32,Centro
8041,454.42,Oeste
8042,129.24,Centro
8043,267.18,Oeste
8044,583.52,Norte
8045,379.31,Sur
8046,356.54,Este
8047,331.84,Norte
8048,677.52,Centro
8049,495.5,Oeste
8050,539.91,Centro
8051,619.72,Norte
8052,700.43,Este
8053,743.85,Sur
8054,784.36,Norte
8055,556.14,Centro
8056,472.74,Oeste
8057,553.02,Este
8058,596.86,Norte
8059,338.83,Centro
8060,436.96,Norte
8061,296.08,Norte
8062,606.5,Este
8063,650.88,Sur
8064,467.74,Este
8065,653.52,Centro
8066,405.35,Centro
8067,510.1,Centro
8068,727.24,Este
8069,291.18,Centro
8070,459.62,Oeste
8071,213.06,Centro
8072,513.72,Norte
8073,669.47,Este
8074,808.48,Este
8075,358.88,Oeste
8076,283.28,Norte
8077,136.63,Centro
8078,306.81,Oeste
8079,605.76,Norte
8080,568.19,Norte
8081,265.7,Oeste
8082,530.08,Este
8083,334.25,Oeste
8084,530.81,Sur
8085,613.96,Oeste
8086,694.12,Norte
8087,541.06,Este
8088,696.02,Oeste
8089,405.58,Este
8090,422.63,Centro
8091,379.36,Centro
8092,636.04,Norte
8093,493.39,Norte
8094,484.54,Oeste
8095,706.79,Norte
8096,609.67,Este
8097,426.18,Oeste
8098,552.55,Norte
8099,466.7,Este
8100,386.91,Oeste
8101,547.32,Norte
8102,459.74,Sur
8103,551.35,Sur
8104,725.25,Este
8105,619.05,Sur
8106,572.61,Norte
8107,470.88,Oeste
8108,576.44,Sur
8109,519.3,Oeste
8110,526.62,Norte
8111,373.5,Este
8112,178.06,Norte
8113,407.12,Oeste
8114,826.49,Oeste
8115,542.43,Norte
8116,608.78,Norte
8117,654.77,Oeste
8118,514.71,Centro
8119,604.38,Este
8120,307.45,Norte
8121,378.12,Este
8122,425.55,Sur
8123,217.33,Centro
8124,627.23,Norte
8125,569.09,Sur
8126,1003.55,Norte
8127,550.54,Centro
8128,688.06,Norte
8129,486.71,Sur
8130,533.73,Sur
8131,407.15,Este
8132,429.67,Norte
8133,545.8,Norte
8134,678.07,Oeste
8135,409.67,Centro
8136,508.73,Sur
8137,591.84,Este
8138,336.65,Norte
8139,532.56,Oeste
8140,371.15,Norte
8141,550.05,Este
8142,443.59,Norte
8143,383.31,Centro
8144,325.43,Oeste
8145,180.41,Centro
8146,333.68,Centro
8147,442.51,Centro
8148,435.15,Norte
8149,547.02,Este
8150,499.39,Oeste
8151,522.67,Este
8152,380.74,Oeste
8153,484.23,Centro
8154,596.89,Sur
8155,458.02,Centro
8156,500.76,Sur
8157,500.72,Oeste
8158,636.17,Este
8159,378.15,Centro
8160,474.46,Sur
8161,381.36,Este
8162,408.67,Oeste
8163,664.66,Oeste
8164,458.35,Este
8165,449.79,Este
8166,643.59,Sur
8167,529.18,Sur
8168,486.6,Sur
8169,493.44,Norte
8170,579.64,Norte
8171,484.92,Sur
8172,403.92,Oeste
8173,370.29,Centro
8174,639.25,Norte
8175,485.15,Oeste
8176,287.62,Este
8177,500.48,Centro
8178,702.0,Norte
8179,345.29,Norte
8180,389.77,Centro
8181,503.36,Este
8182,697.18,Sur
8183,442.69,Este
8184,458.17,Sur
8185,504.07,Sur
8186,496.54,Este
8187,677.09,Centro
8188,359.39,Oeste
8189,359.52,Oeste
8190,195.33,Oeste
8191,494.91,Sur
8192,485.94,Centro
8193,755.39,Este
8194,536.3,Norte
8195,96.63,Norte
8196,690.27,Centro
8197,400.55,Centro
8198,524.61,Sur
8199,465.17,Este
8200,464.43,Centro
8201,350.97,Este
8202,487.5,Norte
8203,255.83,Oeste
8204,467.12,Norte
8205,374.08,Oeste
8206,667.41,Este
8207,389.66,Oeste
8208,615.37,Oeste
8209,477.49,Oeste
8210,381.6,Sur
8211,553.4,Norte
8212,704.51,Oeste
8213,403.83,Norte
8214,297.37,Este
8215,681.27,Oeste
8216,635.21,Centro
8217,442.19,Oeste
8218,362.75,Sur
8219,312.27,Sur
8220,474.97,Norte
8221,360.31,Sur
8222,558.08,Sur
8223,391.59,Este
8224,645.74,Oeste
8225,501.18,Centro
8226,670.77,Centro
8227,664.9,Oeste
8228,493.0,Centro
8229,839.71,Este
8230,299.71,Oeste
8231,725.77,Este
8232,453.31,Oeste
8233,471.81,Norte
8234,762.2,Norte
8235,789.05,Norte
8236,514.56,Norte
8237,380.74,Sur
8238,696.58,Norte
8239,999.01,Norte
8240,696.24,Norte
8241,604.64,Este
8242,537.23,Centro
8243,611.84,Norte
8244,289.63,Norte
8245,413.47,Sur
8246,540.29,Oeste
8247,656.57,Oeste
8248,570.33,Oeste
8249,447.65,Sur
8250,615.98,Este
8251,525.74,Oeste
8252,455.74,Este
8253,547.48,Este
8254,473.24,Este
8255,379.93,Oeste
8256,510.58,Oeste
8257,474.25,Este
8258,518.65,Oeste
8259,350.69,Norte
8260,494.39,Oeste
8261,548.72,Centro
8262,657.03,Este
8263,708.02,Sur
8264,588.29,Norte
8265,54.14,Sur
8266,508.29,Este
8267,514.5,Norte
8268,529.41,Centro
8269,186.53,Oeste
8270,570.06,Oeste
8271,838.28,Este
8272,316.15,Este
8273,426.9,Sur
8274,333.74,Este
8275,634.05,Norte
8276,450.36,Norte
8277,448.24,Norte
8278,603.4,Oeste
8279,629.34,Oeste
8280,412.81,Oeste
8281,458.45,Sur
8282,568.33,Oeste
8283,564.28,Este
8284,729.35,Sur
8285,525.42,Oeste
8286,222.45,Este
8287,519.05,Centro
8288,678.99,Oeste
8289,440.78,Norte
8290,309.19,Este
8291,521.33,Centro
8292,482.62,Sur
8293,96.47,Centro
8294,172.33,Oeste
8295,871.86,Norte
8296,499.47,Sur
8297,538.73,Este
8298,441.2,Sur
8299,621.52,Norte
8300,563.28,Oeste
8301,625.86,Norte
8302,639.03,Este
8303,588.01,Norte
8304,433.0,Sur
8305,568.01,Centro
8306,722.27,Norte
8307,604.93,Centro
8308,459.99,Norte
8309,701.76,Sur
8310,440.21,Centro
8311,609.58,Centro
8312,515.69,Centro
8313,429.96,Oeste
8314,558.23,Norte
8315,472.07,Centro
8316,755.37,Centro
8317,357.91,Sur
8318,488.98,Oeste
8319,681.88,Este
8320,349.65,Norte
8321,454.92,Sur
8322,436.87,Norte
8323,752.21,Sur
8324,305.76,Este
8325,669.51,Este
8326,330.52,Centro
8327,459.0,Oeste
8328,448.64,Este
8329,504.4,Sur
8330,439.42,Este
8331,636.08,Centro
8332,433.37,Norte
8333,476.12,Sur
8334,345.68,Sur
8335,411.89,Centro
8336,255.28,Este
8337,385.72,Centro
8338,705.49,Oeste
8339,682.63,Sur
8340,617.16,Este
8341,387.2,Oeste
8342,586.28,Oeste
8343,934.87,Este
8344,404.16,Este
8345,548.26,Sur
8346,634.05,Oeste
8347,674.06,Este
8348,465.29,Este
8349,258.77,Oeste
8350,614.04,Sur
8351,535.13,Oeste
8352,387.44,Norte
8353,513.61,Oeste
8354,471.19,Norte
8355,385.87,Norte
8356,685.56,Sur
8357,527.38,Oeste
8358,280.55,Este
8359,326.44,Este
8360,940.4,Oeste
8361,427.64,Oeste
8362,386.36,Sur
8363,323.15,Este
8364,486.55,Norte
8365,580.47,Norte
8366,336.15,Este
8367,673.65,Centro
8368,658.06,Oeste
8369,571.81,Sur
8370,542.88,Centro
8371,155.98,Oeste
8372,305.51,Centro
8373,499.75,Norte
8374,539.18,Centro
8375,522.05,Oeste
8376,727.54,Este
8377,596.55,Norte
8378,372.07,Este
8379,612.07,Oeste
8380,371.08,Centro
8381,584.26,Norte
8382,541.3,Centro
8383,328.39,Norte
8384,498.9,Este
8385,399.59,Norte
8386,534.97,Centro
8387,513.75,Centro
8388,542.53,Norte
8389,366.67,Norte
8390,632.43,Oeste
8391,595.76,Sur
8392,686.32,Sur
8393,616.69,Norte
8394,260.21,Este
8395,572.8,Centro
8396,436.43,Oeste
8397,361.35,Centro
8398,659.34,Este
8399,549.74,Oeste
8400,551.64,Norte
8401,301.57,Este
8402,397.16,Este
8403,342.67,Centro
8404,478.67,Sur
8405,340.16,Norte
8406,696.02,Sur
8407,693.45,Este
8408,393.6,Centro
8409,529.73,Centro
8410,309.61,Norte
8411,267.67,Este
8412,474.43,Oeste
8413,470.56,Centro
8414,296.85,Oeste
8415,546.14,Norte
8416,637.48,Sur
8417,699.68,Este
8418,395.96,Norte
8419,191.74,Oeste
8420,379.21,Este
8421,459.49,Norte
8422,360.03,Norte
8423,503.03,Centro
8424,409.46,Sur
8425,526.09,Oeste
8426,525.67,Sur
8427,753.39,Sur
8428,684.8,Oeste
8429,246.57,Sur
8430,476.14,Este
8431,786.74,Centro
8432,537.07,Norte
8433,475.65,Centro
8434,312.4,Sur
8435,607.05,Centro
8436,482.8,Oeste
8437,463.27,Centro
8438,510.63,Centro
8439,312.89,Sur
8440,642.22,Oeste
8441,650.52,Centro
8442,389.21,Centro
8443,558.0,Centro
8444,558.57,Norte
8445,603.75,Centro
8446,556.5,Sur
8447,514.89,Norte
8448,705.98,Centro
8449,615.12,Centro
8450,554.88,Este
8451,350.58,Centro
8452,418.93,Centro
8453,696.35,Centro
8454,449.89,Norte
8455,222.26,Sur
8456,435.41,Oeste
8457,507.69,Sur
8458,445.36,Sur
8459,432.75,Oeste
8460,590.89,Centro
8461,300.05,Este
8462,573.71,Oeste
8463,762.08,Centro
8464,525.56,Oeste
8465,564.14,Sur
8466,436.29,Norte
8467,486.53,Sur
8468,670.16,Este
8469,590.3,Norte
8470,629.21,Sur
8471,615.31,Oeste
8472,575.15,Oeste
8473,677.04,Sur
8474,401.75,Oeste
8475,378.94,Este
8476,709.43,Centro
8477,610.05,Norte
8478,603.25,Este
8479,363.43,Oeste
8480,314.52,Centro
8481,448.36,Centro
8482,359.84,Este
8483,383.7,Centro
8484,359.87,Sur
8485,559.33,Norte
8486,326.43,Centro
8487,567.08,Este
8488,752.16,Sur
8489,470.48,Norte
8490,489.55,Norte
8491,430.76,Oeste
8492,536.64,Norte
8493,851.71,Sur
8494,549.35,Norte
8495,734.47,Oeste
8496,373.2,Oeste
8497,544.5,Sur
8498,461.53,Este
8499,655.09,Sur
8500,294.83,Norte
8501,196.57,Sur
8502,142.65,Sur
8503,331.58,Centro
8504,522.69,Oeste
8505,403.18,Centro
8506,479.52,Oeste
8507,396.21,Oeste
8508,439.51,Norte
8509,604.83,Este
8510,548.7,Oeste
8511,540.66,Norte
8512,649.28,Este
8513,377.66,Sur
8514,534.73,Centro
8515,215.1,Norte
8516,369.26,Sur
8517,543.15,Centro
8518,443.63,Este
8519,320.29,Centro
8520,478.35,Norte
8521,419.0,Sur
8522,571.5,Oeste
8523,408.52,Norte
8524,478.92,Centro
8525,580.69,Oeste
8526,610.95,Oeste
8527,474.55,Oeste
8528,359.2,Oeste
8529,724.38,Centro
8530,683.48,Centro
8531,786.21,Centro
8532,678.57,Este
8533,251.43,Este
8534,557.99,Norte
8535,738.61,Este
8536,503.66,Sur
8537,586.8,Centro
8538,301.33,Centro
8539,572.8,Sur
8540,186.52,Norte
8541,799.27,Norte
8542,467.51,Oeste
8543,426.25,Oeste
8544,458.51,Norte
8545,751.12,Este
8546,465.45,Este
8547,472.8,Norte
8548,624.34,Este
8549,633.6,Oeste
8550,371.97,Oeste
8551,518.79,Oeste
8552,626.24,Oeste
8553,210.69,Oeste
8554,518.45,Oeste
8555,549.96,Oeste
8556,153.28,Este
8557,409.88,Este
8558,538.39,Oeste
8559,477.67,Centro
8560,427.95,Este
8561,438.25,Sur
8562,566.92,Sur
8563,623.59,Norte
8564,509.55,Sur
8565,652.9,Este
8566,688.5,Norte
8567,576.36,Este
8568,372.86,Oeste
8569,367.58,Centro
8570,301.42,Sur
8571,461.21,Oeste
8572,495.7,Este
8573,486.45,Este
8574,612.07,Este
8575,488.91,Centro
8576,694.44,Centro
8577,274.7,Este
8578,493.97,Centro
8579,453.35,Centro
8580,506.72,Sur
8581,629.78,Oeste
8582,354.9,Norte
8583,304.01,Oeste
8584,656.0,Este
8585,657.44,Oeste
8586,409.99,Oeste
8587,895.15,Oeste
8588,311.94,Oeste
8589,717.76,Oeste
8590,524.42,Sur
8591,361.04,Oeste
8592,590.28,Este
8593,627.2,Sur
8594,451.22,Sur
8595,239.89,Oeste
8596,410.71,Oeste
8597,442.17,Oeste
8598,485.13,Norte
8599,277.46,Centro
8600,284.53,Sur
8601,120.5,Este
8602,553.54,Sur
8603,377.26,Este
8604,340.28,Norte
8605,346.48,Norte
8606,477.89,Este
8607,457.62,Oeste
8608,578.62,Centro
8609,656.56,Sur
8610,434.72,Centro
8611,589.59,Centro
8612,561.77,Este
8613,645.78,Sur
8614,573.6,Este
8615,271.08,Oeste
8616,326.67,Sur
8617,409.55,Centro
8618,467.54,Oeste
8619,538.9,Centro
8620,573.82,Sur
8621,321.41,Sur
8622,395.18,Oeste
8623,524.25,Centro
8624,352.43,Norte
8625,381.1,Este
8626,351.63,Sur
8627,519.48,Sur
8628,557.37,Sur
8629,315.16,Oeste
8630,571.14,Este
8631,275.28,Sur
8632,720.37,Sur
8633,657.45,Este
8634,402.72,Este
8635,615.66,Sur
8636,667.38,Centro
8637,427.88,Centro
8638,470.46,Oeste
8639,584.57,Este
8640,178.19,Norte
8641,378.38,Norte
8642,584.86,Centro
8643,446.73,Oeste
8644,767.52,Oeste
8645,552.14,Norte
8646,525.38,Norte
8647,386.08,Centro
8648,768.56,Norte
8649,576.75,Sur
8650,492.82,Centro
8651,362.5,Este
8652,457.1,Este
8653,316.06,Este
8654,461.87,Centro
8655,597.25,Este
8656,572.23,Norte
8657,392.6,Centro
8658,625.66,Este
8659,360.58,Centro
8660,620.78,Norte
8661,664.5,Sur
8662,294.01,Oeste
8663,752.6,Centro
8664,432.51,Centro
8665,327.05,Este
8666,269.32,Centro
8667,455.07,Sur
8668,467.26,Norte
8669,777.5,Oeste
8670,359.96,Oeste
8671,654.03,Este
8672,557.23,Oeste
8673,605.64,Sur
8674,379.64,Norte
8675,357.82,Este
8676,584.54,Centro
8677,309.75,Oeste
8678,124.29,Centro
8679,389.14,Oeste
8680,302.9,Sur
8681,632.35,Oeste
8682,412.61,Centro
8683,564.7,Sur
8684,426.43,Sur
8685,606.23,Este
8686,557.65,Centro
8687,475.26,Sur
8688,483.0,Sur
8689,503.52,Norte
8690,455.24,Sur
8691,444.7,Norte
8692,556.6,Este
8693,372.53,Centro
8694,632.45,Oeste
8695,728.71,Centro
8696,536.27,Sur
8697,439.78,Oeste
8698,334.6,Este
8699,472.72,Este
8700,349.24,Este
8701,476.24,Norte
8702,251.57,Norte
8703,142.02,Norte
8704,752.0,Norte
8705,749.51,Oeste
8706,327.21,Norte
8707,461.69,Norte
8708,596.64,Centro
8709,559.71,Norte
8710,424.39,Oeste
8711,584.89,Norte
8712,477.1,Este
8713,289.68,Norte
8714,316.76,Oeste
8715,449.83,Sur
8716,721.91,Norte
8717,582.18,Norte
8718,458.05,Centro
8719,636.14,Este
8720,552.5,Centro
8721,128.41,Oeste
8722,681.08,Norte
8723,423.47,Oeste
8724,587.84,Norte
8725,380.54,Oeste
8726,628.08,Sur
8727,238.64,Oeste
8728,414.69,Norte
8729,230.75,Sur
8730,1013.18,Norte
8731,472.89,Sur
8732,540.48,Norte
8733,362.34,Oeste
8734,843.77,Sur
8735,186.62,Sur
8736,712.94,Norte
8737,553.66,Centro
8738,344.41,Norte
8739,448.13,Norte
8740,517.06,Norte
8741,469.15,Sur
8742,630.56,Norte
8743,448.53,Este
8744,345.62,Sur
8745,445.45,Sur
8746,743.15,Oeste
8747,605.73,Este
8748,434.02,Sur
8749,478.02,Oeste
8750,494.58,Norte
8751,676.25,Sur
8752,416.49,Oeste
8753,555.09,Este
8754,1059.5,Sur
8755,165.2,Norte
8756,689.18,Norte
8757,543.06,Este
8758,443.74,Norte
8759,370.26,Centro
8760,537.24,Oeste
8761,708.65,Oeste
8762,214.18,Este
8763,591.06,Sur
8764,379.49,Norte
8765,559.4,Norte
8766,625.17,Centro
8767,328.42,Norte
8768,331.46,Norte
8769,416.46,Centro
8770,497.59,Norte
8771,415.27,Sur
8772,584.12,Sur
8773,314.64,Norte
8774,710.9,Centro
8775,620.82,Este
8776,712.8,Este
8777,659.5,Oeste
8778,532.94,Sur
8779,665.04,Oeste
8780,311.1,Centro
8781,678.71,Sur
8782,702.12,Oeste
8783,519.18,Este
8784,625.39,Norte
8785,884.57,Centro
8786,554.49,Este
8787,494.32,Este
8788,685.6,Centro
8789,527.11,Centro
8790,494.75,Centro
8791,488.17,Sur
8792,429.14,Este
8793,496.41,Centro
8794,196.52,Este
8795,182.01,Centro
8796,476.94,Oeste
8797,550.63,Este
8798,525.31,Sur
8799,384.37,Centro
8800,499.83,Oeste
8801,511.82,Oeste
8802,654.57,Oeste
8803,354.98,Centro
8804,519.92,Norte
8805,724.54,Este
8806,306.82,Norte
8807,642.63,Norte
8808,352.09,Centro
8809,605.65,Norte
8810,365.23,Oeste
8811,434.87,Sur
8812,362.5,Oeste
8813,592.2,Este
8814,399.27,Este
8815,748.5,Norte
8816,499.81,Sur
8817,494.38,Oeste
8818,553.32,Norte
8819,659.13,Sur
8820,435.9,Oeste
8821,452.02,Este
8822,743.05,Centro
8823,474.55,Norte
8824,770.61,Este
